,created_at,total_accounts,last_hour,last_day,last_week,hourly_increment,daily_increment
5861,2022-09-02 21:00:00+00:00,5370040,68,1944,29322,68,1944
5862,2022-09-02 22:00:00+00:00,5370358,318,1963,29509,318,1963
5863,2022-09-02 23:00:00+00:00,5370426,68,1964,29433,68,1964
5864,2022-09-03 00:00:00+00:00,5370495,69,1945,29404,69,1945
5865,2022-09-03 01:00:00+00:00,5370529,34,1916,29361,34,1916
5866,2022-09-03 02:00:00+00:00,5370585,56,1920,29289,56,1920
5867,2022-09-03 03:00:00+00:00,5370660,75,1928,29174,75,1928
5868,2022-09-03 04:00:00+00:00,5370723,63,1905,29072,63,1905
5869,2022-09-03 05:00:00+00:00,5370790,67,1914,28974,67,1914
5870,2022-09-03 06:00:00+00:00,5370907,117,1951,28903,117,1951
5871,2022-09-03 07:00:00+00:00,5370986,79,1967,28624,79,1967
5872,2022-09-03 08:00:00+00:00,5371069,83,1947,28549,83,1947
5873,2022-09-03 09:00:00+00:00,5371157,88,1998,28451,88,1998
5874,2022-09-03 10:00:00+00:00,5371252,95,2020,28347,95,2020
5875,2022-09-03 11:00:00+00:00,5371340,88,1975,28299,88,1975
5876,2022-09-03 12:00:00+00:00,5371411,71,1959,28179,71,1959
5877,2022-09-03 13:00:00+00:00,5371481,70,1976,28072,70,1976
5878,2022-09-03 14:00:00+00:00,5371559,78,1972,27910,78,1972
5879,2022-09-03 15:00:00+00:00,5371643,84,1954,27774,84,1954
5880,2022-09-03 16:00:00+00:00,5371746,103,1986,27610,103,1986
5881,2022-09-03 17:00:00+00:00,5371789,43,1961,27309,43,1961
5882,2022-09-03 18:00:00+00:00,5371910,121,2047,27105,121,2047
5883,2022-09-03 19:00:00+00:00,5371115,,1218,25943,-795,1218
5884,2022-09-03 20:00:00+00:00,5371744,629,1772,26143,629,1772
5885,2022-09-03 21:00:00+00:00,5371808,64,1768,25975,64,1768
5886,2022-09-03 22:00:00+00:00,5372123,315,1765,25702,315,1765
5887,2022-09-03 23:00:00+00:00,5372181,58,1755,25606,58,1755
5888,2022-09-04 00:00:00+00:00,5372280,99,1785,25513,99,1785
5889,2022-09-04 01:00:00+00:00,5372375,95,1846,25447,95,1846
5890,2022-09-04 02:00:00+00:00,5372452,77,1867,25330,77,1867
5891,2022-09-04 03:00:00+00:00,5372545,93,1885,25206,93,1885
5892,2022-09-04 04:00:00+00:00,5372622,77,1899,24966,77,1899
5893,2022-09-04 05:00:00+00:00,5372693,71,1903,24933,71,1903
5894,2022-09-04 06:00:00+00:00,5372773,80,1866,24807,80,1866
5895,2022-09-04 07:00:00+00:00,5372794,21,1808,24657,21,1808
5896,2022-09-04 08:00:00+00:00,5372849,55,1780,24472,55,1780
5897,2022-09-04 09:00:00+00:00,5373403,554,2246,24846,554,2246
5898,2022-09-04 10:00:00+00:00,5373440,37,2188,24665,37,2188
5899,2022-09-04 11:00:00+00:00,5373484,44,2144,24408,44,2144
5900,2022-09-04 12:00:00+00:00,5373526,42,2115,24115,42,2115
5901,2022-09-04 13:00:00+00:00,5373662,136,2181,23832,136,2181
5902,2022-09-04 14:00:00+00:00,5373835,173,2276,23607,173,2276
5903,2022-09-04 15:00:00+00:00,5373932,97,2289,23159,97,2289
5904,2022-09-04 16:00:00+00:00,5374055,123,2309,23085,123,2309
5905,2022-09-04 17:00:00+00:00,5374148,93,2359,22939,93,2359
5906,2022-09-04 18:00:00+00:00,5374273,125,2363,22872,125,2363
5907,2022-09-04 19:00:00+00:00,5374383,110,3268,22770,110,3268
5908,2022-09-04 20:00:00+00:00,5374473,90,2729,22716,90,2729
5909,2022-09-04 21:00:00+00:00,5374591,118,2783,22341,118,2783
5910,2022-09-04 22:00:00+00:00,5374980,389,2857,22637,389,2857
5911,2022-09-04 23:00:00+00:00,5375272,292,3091,22723,292,3091
5912,2022-09-05 00:00:00+00:00,5375546,274,3266,22840,274,3266
5913,2022-09-05 01:00:00+00:00,5375820,274,3445,22964,274,3445
5914,2022-09-05 02:00:00+00:00,5376080,260,3628,23047,260,3628
5915,2022-09-05 03:00:00+00:00,5376294,214,3749,23089,214,3749
5916,2022-09-05 04:00:00+00:00,5376510,216,3888,23147,216,3888
5917,2022-09-05 05:00:00+00:00,5376736,226,4043,23187,226,4043
5918,2022-09-05 06:00:00+00:00,5376969,233,4196,23251,233,4196
5919,2022-09-05 07:00:00+00:00,5377136,167,4342,23175,167,4342
5920,2022-09-05 08:00:00+00:00,5377295,159,4446,23171,159,4446
5921,2022-09-05 09:00:00+00:00,5377447,152,4044,23127,152,4044
5922,2022-09-05 10:00:00+00:00,5377597,150,4157,23019,150,4157
5923,2022-09-05 11:00:00+00:00,5377748,151,4264,22874,151,4264
5924,2022-09-05 12:00:00+00:00,5377878,130,4352,22773,130,4352
5925,2022-09-05 13:00:00+00:00,5378004,126,4342,22451,126,4342
5926,2022-09-05 14:00:00+00:00,5378178,174,4343,22314,174,4343
5927,2022-09-05 15:00:00+00:00,5378381,203,4449,22122,203,4449
5928,2022-09-05 16:00:00+00:00,5378609,228,4554,22147,228,4554
5929,2022-09-05 17:00:00+00:00,5378844,235,4696,22051,235,4696
5930,2022-09-05 18:00:00+00:00,5379088,244,4815,22036,244,4815
5931,2022-09-05 19:00:00+00:00,5379365,277,4982,22010,277,4982
5932,2022-09-05 20:00:00+00:00,5379645,280,5172,22113,280,5172
5933,2022-09-05 21:00:00+00:00,5379900,255,5309,21836,255,5309
5934,2022-09-05 22:00:00+00:00,5380428,528,5448,22169,528,5448
5935,2022-09-05 23:00:00+00:00,5380711,283,5439,22222,283,5439
5936,2022-09-06 00:00:00+00:00,5380975,264,5429,22312,264,5429
5937,2022-09-06 01:00:00+00:00,5381137,162,5317,22258,162,5317
5938,2022-09-06 02:00:00+00:00,5381324,187,5244,22294,187,5244
5939,2022-09-06 03:00:00+00:00,5381551,227,5257,22317,227,5257
5940,2022-09-06 04:00:00+00:00,5381773,222,5263,22338,222,5263
5941,2022-09-06 05:00:00+00:00,5382018,245,5282,22332,245,5282
5942,2022-09-06 06:00:00+00:00,5382253,235,5284,22309,235,5284
5943,2022-09-06 07:00:00+00:00,5382411,158,5275,22238,158,5275
5944,2022-09-06 08:00:00+00:00,5382559,148,5264,22243,148,5264
5945,2022-09-06 09:00:00+00:00,5382715,156,5268,22170,156,5268
5946,2022-09-06 10:00:00+00:00,5382853,138,5256,22083,138,5256
5947,2022-09-06 11:00:00+00:00,5382975,122,5227,21917,122,5227
5948,2022-09-06 12:00:00+00:00,5383148,173,5270,21641,173,5270
5949,2022-09-06 13:00:00+00:00,5383264,116,5260,21479,116,5260
5950,2022-09-06 14:00:00+00:00,5383399,135,5221,21227,135,5221
5951,2022-09-06 15:00:00+00:00,5383530,131,5149,20937,131,5149
5952,2022-09-06 16:00:00+00:00,5383649,119,5040,20827,119,5040
5953,2022-09-06 17:00:00+00:00,5383795,146,4951,20773,146,4951
5954,2022-09-06 18:00:00+00:00,5383941,146,4853,20919,146,4853
5955,2022-09-06 19:00:00+00:00,5384095,154,4730,20447,154,4730
5956,2022-09-06 20:00:00+00:00,5384235,140,4590,20565,140,4590
5957,2022-09-06 21:00:00+00:00,5384383,148,4483,20004,148,4483
5958,2022-09-06 22:00:00+00:00,5384795,412,4367,20172,412,4367
5959,2022-09-06 23:00:00+00:00,5384908,113,4197,20160,113,4197
5960,2022-09-07 00:00:00+00:00,5385033,125,4058,19955,125,4058
5961,2022-09-07 01:00:00+00:00,5385188,155,4051,19887,155,4051
5962,2022-09-07 02:00:00+00:00,5385345,157,4021,19822,157,4021
5963,2022-09-07 03:00:00+00:00,5385504,159,3953,19761,159,3953
5964,2022-09-07 04:00:00+00:00,5385640,136,3867,19707,136,3867
5965,2022-09-07 05:00:00+00:00,5385759,119,3741,19520,119,3741
5966,2022-09-07 06:00:00+00:00,5385901,142,3648,19419,142,3648
5967,2022-09-07 07:00:00+00:00,5386045,144,3634,19323,144,3634
5968,2022-09-07 08:00:00+00:00,5386197,152,3638,19227,152,3638
5969,2022-09-07 09:00:00+00:00,5386349,152,3634,19346,152,3634
5970,2022-09-07 10:00:00+00:00,5386493,144,3640,19553,144,3640
5971,2022-09-07 11:00:00+00:00,5386684,191,3709,18890,191,3709
5972,2022-09-07 12:00:00+00:00,5386865,181,3717,19033,181,3717
5973,2022-09-07 13:00:00+00:00,5387033,168,3769,18510,168,3769
5974,2022-09-07 14:00:00+00:00,5387222,189,3823,18664,189,3823
5975,2022-09-07 15:00:00+00:00,5387404,182,3874,18800,182,3874
5976,2022-09-07 16:00:00+00:00,5387600,196,3951,18973,196,3951
5977,2022-09-07 17:00:00+00:00,5387801,201,4006,19125,201,4006
5978,2022-09-07 18:00:00+00:00,5387995,194,4054,19297,194,4054
5979,2022-09-07 19:00:00+00:00,5388244,249,4149,19509,249,4149
5980,2022-09-07 20:00:00+00:00,5388528,284,4293,19436,284,4293
5981,2022-09-07 21:00:00+00:00,5388816,288,4433,19680,288,4433
5982,2022-09-07 22:00:00+00:00,5389400,584,4605,19964,584,4605
5983,2022-09-07 23:00:00+00:00,5389724,324,4816,20208,324,4816
5984,2022-09-08 00:00:00+00:00,5390036,312,5003,20497,312,5003
5985,2022-09-08 01:00:00+00:00,5390318,282,5130,21478,282,5130
5986,2022-09-08 02:00:00+00:00,5390595,277,5250,21719,277,5250
5987,2022-09-08 03:00:00+00:00,5390922,327,5418,22027,327,5418
5988,2022-09-08 04:00:00+00:00,5391191,269,5551,22295,269,5551
5989,2022-09-08 05:00:00+00:00,5391496,305,5737,22922,305,5737
5990,2022-09-08 06:00:00+00:00,5391743,247,5842,23621,247,5842
5991,2022-09-08 07:00:00+00:00,5392038,295,5993,24460,295,5993
5992,2022-09-08 08:00:00+00:00,5392306,268,6109,24847,268,6109
5993,2022-09-08 09:00:00+00:00,5392592,286,6243,25109,286,6243
5994,2022-09-08 10:00:00+00:00,5392873,281,6380,25409,281,6380
5995,2022-09-08 11:00:00+00:00,5393192,319,6508,25720,319,6508
5996,2022-09-08 12:00:00+00:00,5393478,286,6613,25975,286,6613
5997,2022-09-08 13:00:00+00:00,5393778,300,6745,26092,300,6745
5998,2022-09-08 14:00:00+00:00,5394042,264,6820,26315,264,6820
5999,2022-09-08 15:00:00+00:00,5394323,281,6919,26535,281,6919
6000,2022-09-08 16:00:00+00:00,5394625,302,7025,26800,302,7025
6001,2022-09-08 17:00:00+00:00,5394933,308,7132,27061,308,7132
6002,2022-09-08 18:00:00+00:00,5395271,338,7276,27317,338,7276
6003,2022-09-08 19:00:00+00:00,5395626,355,7382,27672,355,7382
6004,2022-09-08 20:00:00+00:00,5395961,335,7433,27932,335,7433
6005,2022-09-08 21:00:00+00:00,5396398,437,7582,28302,437,7582
6006,2022-09-08 22:00:00+00:00,5397027,629,7627,28632,629,7627
6007,2022-09-08 23:00:00+00:00,5397490,463,7766,29028,463,7766
6008,2022-09-09 00:00:00+00:00,5397952,462,7916,29402,462,7916
6009,2022-09-09 01:00:00+00:00,5398339,387,8021,29726,387,8021
6010,2022-09-09 02:00:00+00:00,5398720,381,8125,30055,381,8125
6011,2022-09-09 03:00:00+00:00,5399113,393,8191,30381,393,8191
6012,2022-09-09 04:00:00+00:00,5399580,467,8389,30762,467,8389
6013,2022-09-09 05:00:00+00:00,5399939,359,8443,31063,359,8443
6014,2022-09-09 06:00:00+00:00,5400282,343,8539,31326,343,8539
6015,2022-09-09 07:00:00+00:00,5400751,469,8713,31732,469,8713
6016,2022-09-09 08:00:00+00:00,5401222,471,8916,32100,471,8916
6017,2022-09-09 09:00:00+00:00,5401571,349,8979,32412,349,8979
6018,2022-09-09 10:00:00+00:00,5401909,338,9036,32677,338,9036
6019,2022-09-09 11:00:00+00:00,5402228,319,9036,32863,319,9036
6020,2022-09-09 12:00:00+00:00,5402573,345,9095,33121,345,9095
6021,2022-09-09 13:00:00+00:00,5402895,322,9117,33390,322,9117
6022,2022-09-09 14:00:00+00:00,5403243,348,9201,33656,348,9201
6023,2022-09-09 15:00:00+00:00,5403596,353,9273,33907,353,9273
6024,2022-09-09 16:00:00+00:00,5403927,331,9302,34167,331,9302
6025,2022-09-09 17:00:00+00:00,5404293,366,9360,34465,366,9360
6026,2022-09-09 18:00:00+00:00,5404620,327,9349,34757,327,9349
6027,2022-09-09 19:00:00+00:00,5405009,389,9383,35112,389,9383
6028,2022-09-09 20:00:00+00:00,5405362,353,9401,35390,353,9401
6029,2022-09-09 21:00:00+00:00,5405709,347,9311,35669,347,9311
6030,2022-09-09 22:00:00+00:00,5406340,631,9313,35982,631,9313
6031,2022-09-09 23:00:00+00:00,5406712,372,9222,36286,372,9222
6032,2022-09-10 00:00:00+00:00,5407077,365,9125,36582,365,9125
6033,2022-09-10 01:00:00+00:00,5407556,479,9217,37027,479,9217
6034,2022-09-10 02:00:00+00:00,5408028,472,9308,37443,472,9308
6035,2022-09-10 03:00:00+00:00,5408405,377,9292,37745,377,9292
6036,2022-09-10 04:00:00+00:00,5408772,367,9192,38049,367,9192
6037,2022-09-10 05:00:00+00:00,5409150,378,9211,38360,378,9211
6038,2022-09-10 06:00:00+00:00,5409541,391,9259,38634,391,9259
6039,2022-09-10 07:00:00+00:00,5409885,344,9134,38899,344,9134
6040,2022-09-10 08:00:00+00:00,5410261,376,9039,39192,376,9039
6041,2022-09-10 09:00:00+00:00,5410762,501,9191,39605,501,9191
6042,2022-09-10 10:00:00+00:00,5411118,356,9209,39866,356,9209
6043,2022-09-10 11:00:00+00:00,5411627,509,9399,40287,509,9399
6044,2022-09-10 12:00:00+00:00,5411989,362,9416,40578,362,9416
6045,2022-09-10 13:00:00+00:00,5412362,373,9467,40881,373,9467
6046,2022-09-10 14:00:00+00:00,5412859,497,9616,41300,497,9616
6047,2022-09-10 15:00:00+00:00,5413343,484,9747,41700,484,9747
6048,2022-09-10 16:00:00+00:00,5413737,394,9810,41991,394,9810
6049,2022-09-10 17:00:00+00:00,5414224,487,9931,42435,487,9931
6050,2022-09-10 18:00:00+00:00,5414598,374,9978,42688,374,9978
6051,2022-09-10 19:00:00+00:00,5414992,394,9983,43877,394,9983
6052,2022-09-10 20:00:00+00:00,5415357,365,9995,43613,365,9995
6053,2022-09-10 21:00:00+00:00,5415776,419,10067,43968,419,10067
6054,2022-09-10 22:00:00+00:00,5416440,664,10100,44317,664,10100
6055,2022-09-10 23:00:00+00:00,5416842,402,10130,44661,402,10130
6056,2022-09-11 00:00:00+00:00,5417228,386,10151,44948,386,10151
6057,2022-09-11 01:00:00+00:00,5417606,378,10050,45231,378,10050
6058,2022-09-11 02:00:00+00:00,5417981,375,9953,45529,375,9953
6059,2022-09-11 03:00:00+00:00,5418374,393,9969,45829,393,9969
6060,2022-09-11 04:00:00+00:00,5418774,400,10002,46152,400,10002
6061,2022-09-11 05:00:00+00:00,5419172,398,10022,46479,398,10022
6062,2022-09-11 06:00:00+00:00,5419570,398,10029,46797,398,10029
6063,2022-09-11 07:00:00+00:00,5419969,399,10084,47175,399,10084
6064,2022-09-11 08:00:00+00:00,5420356,387,10095,47507,387,10095
6065,2022-09-11 09:00:00+00:00,5420752,396,9990,47349,396,9990
6066,2022-09-11 10:00:00+00:00,5421141,389,10023,47701,389,10023
6067,2022-09-11 11:00:00+00:00,5421500,359,9873,48016,359,9873
6068,2022-09-11 12:00:00+00:00,5421903,403,9914,48377,403,9914
6069,2022-09-11 13:00:00+00:00,5422281,378,9919,48619,378,9919
6070,2022-09-11 14:00:00+00:00,5422696,415,9837,48861,415,9837
6071,2022-09-11 15:00:00+00:00,5423084,388,9741,49152,388,9741
6072,2022-09-11 16:00:00+00:00,5423498,414,9761,49443,414,9761
6073,2022-09-11 17:00:00+00:00,5423889,391,9665,49741,391,9665
6074,2022-09-11 18:00:00+00:00,5424283,394,9685,50010,394,9685
6075,2022-09-11 19:00:00+00:00,5424694,411,9702,50311,411,9702
6076,2022-09-11 20:00:00+00:00,5425092,398,9735,50619,398,9735
6077,2022-09-11 21:00:00+00:00,5425511,419,9735,50920,419,9735
6078,2022-09-11 22:00:00+00:00,5426151,640,9711,51171,640,9711
6079,2022-09-11 23:00:00+00:00,5426568,417,9726,51296,417,9726
6080,2022-09-12 00:00:00+00:00,5426986,418,9758,51440,418,9758
6081,2022-09-12 01:00:00+00:00,5427382,396,9776,51562,396,9776
6082,2022-09-12 02:00:00+00:00,5427797,415,9816,51717,415,9816
6083,2022-09-12 03:00:00+00:00,5428206,409,9832,51912,409,9832
6084,2022-09-12 04:00:00+00:00,5428611,405,9837,52101,405,9837
6085,2022-09-12 05:00:00+00:00,5429029,418,9857,52293,418,9857
6086,2022-09-12 06:00:00+00:00,5429429,400,9859,52460,400,9859
6087,2022-09-12 07:00:00+00:00,5429853,424,9884,52717,424,9884
6088,2022-09-12 08:00:00+00:00,5430271,418,9915,52976,418,9915
6089,2022-09-12 09:00:00+00:00,5430693,422,9941,53246,422,9941
6090,2022-09-12 10:00:00+00:00,5431117,424,9976,53520,424,9976
6091,2022-09-12 11:00:00+00:00,5431533,416,10033,53785,416,10033
6092,2022-09-12 12:00:00+00:00,5431934,401,10031,54056,401,10031
6093,2022-09-12 13:00:00+00:00,5432317,383,10036,54313,383,10036
6094,2022-09-12 14:00:00+00:00,5432742,425,10046,54564,425,10046
6095,2022-09-12 15:00:00+00:00,5433147,405,10063,54766,405,10063
6096,2022-09-12 16:00:00+00:00,5433563,416,10065,54954,416,10065
6097,2022-09-12 17:00:00+00:00,5433991,428,10102,55147,428,10102
6098,2022-09-12 18:00:00+00:00,5434366,375,10083,55278,375,10083
6099,2022-09-12 19:00:00+00:00,5434769,403,10075,55404,403,10075
6100,2022-09-12 20:00:00+00:00,5435161,392,10069,55516,392,10069
6101,2022-09-12 21:00:00+00:00,5435542,381,10031,55642,381,10031
6102,2022-09-12 22:00:00+00:00,5436211,669,10060,55783,669,10060
6103,2022-09-12 23:00:00+00:00,5436596,385,10028,55885,385,10028
6104,2022-09-13 00:00:00+00:00,5437000,404,10014,56025,404,10014
6105,2022-09-13 01:00:00+00:00,5437416,416,10034,56279,416,10034
6106,2022-09-13 02:00:00+00:00,5437830,414,10033,56506,414,10033
6107,2022-09-13 03:00:00+00:00,5438233,403,10027,56682,403,10027
6108,2022-09-13 04:00:00+00:00,5438620,387,10009,56847,387,10009
6109,2022-09-13 05:00:00+00:00,5439073,453,10044,57055,453,10044
6110,2022-09-13 06:00:00+00:00,5439525,452,10096,57272,452,10096
6111,2022-09-13 07:00:00+00:00,5439951,426,10098,57540,426,10098
6112,2022-09-13 08:00:00+00:00,5440373,422,10102,57814,422,10102
6113,2022-09-13 09:00:00+00:00,5440751,378,10058,58036,378,10058
6114,2022-09-13 10:00:00+00:00,5441135,384,10018,58282,384,10018
6115,2022-09-13 11:00:00+00:00,5441669,534,10136,58694,534,10136
6116,2022-09-13 12:00:00+00:00,5442095,426,10161,58947,426,10161
6117,2022-09-13 13:00:00+00:00,5442502,407,10185,59238,407,10185
6118,2022-09-13 14:00:00+00:00,5442917,415,10175,59518,415,10175
6119,2022-09-13 15:00:00+00:00,5443329,412,10182,59799,412,10182
6120,2022-09-13 16:00:00+00:00,5443719,390,10156,60070,390,10156
6121,2022-09-13 17:00:00+00:00,5444104,385,10113,60309,385,10113
6122,2022-09-13 18:00:00+00:00,5444516,412,10150,60575,412,10150
6123,2022-09-13 19:00:00+00:00,5444928,412,10159,60833,412,10159
6124,2022-09-13 20:00:00+00:00,5445337,409,10176,61102,409,10176
6125,2022-09-13 21:00:00+00:00,5445875,538,10333,61492,538,10333
6126,2022-09-13 22:00:00+00:00,5446552,677,10341,61757,677,10341
6127,2022-09-13 23:00:00+00:00,5447069,517,10473,62161,517,10473
6128,2022-09-14 00:00:00+00:00,5447448,379,10448,62415,379,10448
6129,2022-09-14 01:00:00+00:00,5447829,381,10413,62641,381,10413
6130,2022-09-14 02:00:00+00:00,5448317,488,10487,62972,488,10487
6131,2022-09-14 03:00:00+00:00,5448725,408,10492,63221,408,10492
6132,2022-09-14 04:00:00+00:00,5449166,441,10546,63526,441,10546
6133,2022-09-14 05:00:00+00:00,5449585,419,10512,63826,419,10512
6134,2022-09-14 06:00:00+00:00,5449964,379,10439,64063,379,10439
6135,2022-09-14 07:00:00+00:00,5450360,396,10409,64315,396,10409
6136,2022-09-14 08:00:00+00:00,5450746,386,10373,64549,386,10373
6137,2022-09-14 09:00:00+00:00,5451111,365,10360,64762,365,10360
6138,2022-09-14 10:00:00+00:00,5451511,400,10376,65018,400,10376
6139,2022-09-14 11:00:00+00:00,5451907,396,10238,65223,396,10238
6140,2022-09-14 12:00:00+00:00,5452290,383,10195,65425,383,10195
6141,2022-09-14 13:00:00+00:00,5452653,363,10151,65620,363,10151
6142,2022-09-14 14:00:00+00:00,5453055,402,10138,65833,402,10138
6143,2022-09-14 15:00:00+00:00,5453432,377,10103,66028,377,10103
6144,2022-09-14 16:00:00+00:00,5453812,380,10093,66212,380,10093
6145,2022-09-14 17:00:00+00:00,5454327,515,10223,66526,515,10223
6146,2022-09-14 18:00:00+00:00,5454716,389,10200,66721,389,10200
6147,2022-09-14 19:00:00+00:00,5455110,394,10182,66866,394,10182
6148,2022-09-14 20:00:00+00:00,5455495,385,10158,66967,385,10158
6149,2022-09-14 21:00:00+00:00,5456009,514,10134,67193,514,10134
6150,2022-09-14 22:00:00+00:00,5456450,441,9898,67050,441,9898
6151,2022-09-14 23:00:00+00:00,5457124,674,10055,67400,674,10055
6152,2022-09-15 00:00:00+00:00,5457466,342,10018,67430,342,10018
6153,2022-09-15 01:00:00+00:00,5457835,369,10006,67517,369,10006
6154,2022-09-15 02:00:00+00:00,5458211,376,9894,67616,376,9894
6155,2022-09-15 03:00:00+00:00,5458613,402,9888,67691,402,9888
6156,2022-09-15 04:00:00+00:00,5459006,393,9840,67815,393,9840
6157,2022-09-15 05:00:00+00:00,5459389,383,9804,67893,383,9804
6158,2022-09-15 06:00:00+00:00,5459793,404,9829,68050,404,9829
6159,2022-09-15 07:00:00+00:00,5460175,382,9815,68137,382,9815
6160,2022-09-15 08:00:00+00:00,5460712,537,9966,68406,537,9966
6161,2022-09-15 09:00:00+00:00,5461121,409,10010,68529,409,10010
6162,2022-09-15 10:00:00+00:00,5461520,399,10009,68647,399,10009
6163,2022-09-15 11:00:00+00:00,5461916,396,10009,68724,396,10009
6164,2022-09-15 12:00:00+00:00,5462297,381,10007,68819,381,10007
6165,2022-09-15 13:00:00+00:00,5462673,376,10020,68895,376,10020
6166,2022-09-15 14:00:00+00:00,5463072,399,10017,69030,399,10017
6167,2022-09-15 15:00:00+00:00,5463454,382,10022,69131,382,10022
6168,2022-09-15 16:00:00+00:00,5463845,391,10033,69220,391,10033
6169,2022-09-15 17:00:00+00:00,5464240,395,9913,69307,395,9913
6170,2022-09-15 18:00:00+00:00,5464622,382,9906,69351,382,9906
6171,2022-09-15 19:00:00+00:00,5464992,370,9882,69366,370,9882
6172,2022-09-15 20:00:00+00:00,5465362,370,9867,69401,370,9867
6173,2022-09-15 21:00:00+00:00,5465738,376,9729,69340,376,9729
6174,2022-09-15 22:00:00+00:00,5466331,593,9881,69304,593,9881
6175,2022-09-15 23:00:00+00:00,5466691,360,9567,69201,360,9567
6176,2022-09-16 00:00:00+00:00,5467067,376,9601,69115,376,9601
6177,2022-09-16 01:00:00+00:00,5467432,365,9597,69093,365,9597
6178,2022-09-16 02:00:00+00:00,5467765,333,9554,69045,333,9554
6179,2022-09-16 03:00:00+00:00,5468132,367,9519,69019,367,9519
6180,2022-09-16 04:00:00+00:00,5468506,374,9500,68926,374,9500
6181,2022-09-16 05:00:00+00:00,5468896,390,9507,68957,390,9507
6182,2022-09-16 06:00:00+00:00,5469301,405,9508,69019,405,9508
6183,2022-09-16 07:00:00+00:00,5469695,394,9520,68944,394,9520
6184,2022-09-16 08:00:00+00:00,5470090,395,9378,68868,395,9378
6185,2022-09-16 09:00:00+00:00,5470476,386,9355,68905,386,9355
6186,2022-09-16 10:00:00+00:00,5470844,368,9324,68935,368,9324
6187,2022-09-16 11:00:00+00:00,5471244,400,9328,69016,400,9328
6188,2022-09-16 12:00:00+00:00,5471667,423,9370,69094,423,9370
6189,2022-09-16 13:00:00+00:00,5472039,372,9366,69144,372,9366
6190,2022-09-16 14:00:00+00:00,5472440,401,9368,69197,401,9368
6191,2022-09-16 15:00:00+00:00,5472815,375,9361,69219,375,9361
6192,2022-09-16 16:00:00+00:00,5473169,354,9324,69242,354,9324
6193,2022-09-16 17:00:00+00:00,5473511,342,9271,69218,342,9271
6194,2022-09-16 18:00:00+00:00,5473898,387,9276,69278,387,9276
6195,2022-09-16 19:00:00+00:00,5474268,370,9276,69259,370,9276
6196,2022-09-16 20:00:00+00:00,5474642,374,9280,69280,374,9280
6197,2022-09-16 21:00:00+00:00,5475009,367,9271,69300,367,9271
6198,2022-09-16 22:00:00+00:00,5475654,645,9323,69314,645,9323
6199,2022-09-16 23:00:00+00:00,5476038,384,9347,69326,384,9347
6200,2022-09-17 00:00:00+00:00,5476392,354,9325,69315,354,9325
6201,2022-09-17 01:00:00+00:00,5476724,332,9292,69168,332,9292
6202,2022-09-17 02:00:00+00:00,5477058,334,9293,69030,334,9293
6203,2022-09-17 03:00:00+00:00,5477402,344,9270,68997,344,9270
6204,2022-09-17 04:00:00+00:00,5477734,332,9228,68962,332,9228
6205,2022-09-17 05:00:00+00:00,5478077,343,9181,68927,343,9181
6206,2022-09-17 06:00:00+00:00,5478435,358,9134,68894,358,9134
